price,make,model,year,mileage,color,vin,state,country
20800,dodge,van,2013,33739,gold,2c4rdgdg1dr557085,nevada,usa
18500,dodge,door,2012,101017,white,3c6ud5hl1cg109558,mississippi,usa
18300,dodge,challenger,2019,13906,black,2c3cdzagxkh687783,pennsylvania,usa
21000,dodge,charger,2019,20601,gray,2c3cdxbg2kh640928,pennsylvania,usa
1300,dodge,van,2013,135561,white,2c4rdgcg3dr749500,tennessee,usa
11900,dodge,charger,2019,23421,gray,2c3cdxhg5kh681108,pennsylvania,usa
950,dodge,van,2012,145174,white,2c4rdgbg5cr408504,maryland,usa
26800,dodge,durango,2019,21309,gray,1c4rdjdg5kc780720,pennsylvania,usa
800,dodge,van,2012,217576,orange,2c4rdgbg1cr183286,north carolina,usa
21000,dodge,caravan,2019,10350,white,2c4rdgeg7kr786270,pennsylvania,usa
1900,dodge,door,2012,157636,orange,3c4pdcab1ct362558,georgia,usa
33500,dodge,durango,2019,8605,white,1c4sdjct2kc585450,pennsylvania,usa
900,dodge,door,2013,139404,blue,1c3cdzab4dn594353,connecticut,usa
21000,dodge,caravan,2019,10170,gray,2c4rdgeg5kr786266,pennsylvania,usa
26800,dodge,durango,2019,22272,silver,1c4rdjdg9kc780705,pennsylvania,usa
5700,dodge,van,2016,101906,blue,2c4rdgbgxgr116627,texas,usa
18500,dodge,challenger,2019,27019,green,2c3cdzag8kh617554,pennsylvania,usa
33000,dodge,durango,2019,10930,white,1c4sdjct7kc626641,pennsylvania,usa
11000,dodge,caravan,2019,73552,silver,2c4rdgcgxkr517117,texas,usa
15800,dodge,caravan,2019,37107,blue,2c4rdgeg7kr663746,pennsylvania,usa
3600,dodge,door,2013,124247,white,1c4rdhag5dc663297,michigan,usa
16300,dodge,caravan,2019,36993,white,2c4rdgeg5kr509682,pennsylvania,usa
2700,dodge,door,2015,67133,white,1c3cdfaa2fd434311,texas,usa
12800,dodge,caravan,2019,33580,no_color,2c4rdgcg1kr671800,pennsylvania,usa
9700,dodge,door,2015,94140,black,3c4pdcdg6ft650328,texas,usa
18300,dodge,journey,2019,10447,silver,3c4pddgg0kt858538,pennsylvania,usa
16000,dodge,charger,2019,10229,silver,2c3cdxbg5kh725391,illinois,usa
21000,dodge,caravan,2019,6269,gray,2c4rdgcg0kr744767,pennsylvania,usa
3700,dodge,door,2014,98699,white,3c4pdcab3et310674,texas,usa
33000,dodge,durango,2019,10631,gray,1c4sdjct4kc740628,illinois,usa
14700,dodge,caravan,2019,44381,silver,2c4rdgcg7kr519648,pennsylvania,usa
33000,dodge,durango,2019,13960,silver,1c4sdjct5kc811965,illinois,usa
15900,dodge,caravan,2019,14051,white,2c4rdgcg6kr749441,pennsylvania,usa
33000,dodge,durango,2019,20800,gray,1c4sdjct2kc681580,illinois,usa
33000,dodge,durango,2019,8873,gray,1c4sdjct7kc779861,illinois,usa
32500,dodge,durango,2019,15502,black,1c4sdjct4kc745182,illinois,usa
33000,dodge,durango,2019,9669,silver,1c4sdjct7kc769752,illinois,usa
13000,dodge,caravan,2018,50873,black,2c4rdgbg6jr221818,virginia,usa
33000,dodge,durango,2019,14117,white,1c4sdjct4kc779848,illinois,usa
16500,dodge,charger,2019,46820,red,2c3cdxct5kh529589,illinois,usa
33000,dodge,durango,2019,7247,gray,1c4sdjct1kc779869,illinois,usa
34500,dodge,challenger,2017,40991,red,2c3cdzfjxhh633364,north carolina,usa
33500,dodge,durango,2019,9023,white,1c4sdjct2kc632962,illinois,usa
48000,dodge,durango,2018,8047,white,1c4sdjgj9jc370929,pennsylvania,usa
54500,dodge,durango,2019,3966,red,1c4sdjgj9kc575135,illinois,usa
13200,dodge,caravan,2018,41014,silver,2c4rdgcg6jr301523,pennsylvania,usa
31500,dodge,durango,2018,20907,white,1c4sdjct3jc248087,illinois,usa
17400,dodge,durango,2017,89795,red,1c4rdjdgxhc847904,illinois,usa
26000,dodge,durango,2017,57158,white,1c4sdjct5hc857353,illinois,usa
1700,dodge,door,2013,126718,orange,1c3cdfba9dd316977,texas,usa
11000,dodge,door,2013,83976,white,2c3cdyag4dh530716,illinois,usa
21000,dodge,charger,2018,12554,gray,2c3cdxbg4jh164292,texas,usa
5500,dodge,door,2015,60707,gray,1c3cdfeb8fd116826,texas,usa
7500,dodge,door,2014,40110,red,2c3cdyag0eh274494,texas,usa
15800,dodge,caravan,2019,28038,silver,2c4rdgcg8kr631438,michigan,usa
16900,dodge,journey,2019,26643,red,3c4pddeg5kt774458,michigan,usa
25000,dodge,durango,2019,36127,white,1c4rdjdgxkc664221,michigan,usa
18000,dodge,door,2019,19983,black,2c3cdxbg8kh659970,massachusetts,usa
15600,dodge,caravan,2019,29926,black,2c4rdgcg0kr682478,michigan,usa
23800,dodge,durango,2019,36750,white,1c4rdhdg3kc645177,north carolina,usa
16800,dodge,journey,2019,27312,black,3c4pddeg4kt708418,michigan,usa
22700,dodge,durango,2019,49575,white,1c4rdhdg7kc684421,north carolina,usa
23300,dodge,challenger,2019,30279,red,2c3cdzbt8kh593686,north carolina,usa
23500,dodge,challenger,2019,25825,white,2c3cdzbt5kh578448,north carolina,usa
25500,dodge,durango,2019,32474,silver,1c4rdjdg7kc651586,north carolina,usa
21800,dodge,challenger,2019,30585,white,2c3cdzbt1kh573652,north carolina,usa
22800,dodge,durango,2019,36203,gray,1c4rdhdg2kc645025,north carolina,usa
18200,dodge,caravan,2019,29602,red,2c4rdgcg1kr565329,michigan,usa
23500,dodge,challenger,2019,28689,red,2c3cdzbt7kh606377,north carolina,usa
25700,dodge,durango,2019,31447,charcoal,1c4rdjdg1kc691579,north carolina,usa
15700,dodge,caravan,2019,39148,white,2c4rdgeg3kr529509,north carolina,usa
17500,dodge,journey,2018,33495,silver,3c4pddeg6jt463152,michigan,usa
15700,dodge,caravan,2019,35274,white,2c4rdgeg6kr618815,north carolina,usa
16500,dodge,caravan,2018,48745,white,2c4rdgeg8jr219449,indiana,usa
16100,dodge,caravan,2019,31297,red,2c4rdgeg0kr529483,north carolina,usa
15600,dodge,caravan,2019,38745,charcoal,2c4rdgeg3kr578354,north carolina,usa
15400,dodge,caravan,2019,37704,gray,2c4rdgeg5kr594507,north carolina,usa
28200,dodge,durango,2017,27060,white,1c4rdjdg6hc833787,michigan,usa
15300,dodge,caravan,2019,40002,no_color,2c4rdgeg3kr529851,north carolina,usa
15900,dodge,caravan,2019,34930,red,2c4rdgeg0kr578974,north carolina,usa
17700,dodge,door,2016,22863,gray,2c3cdzag4gh312012,indiana,usa
15800,dodge,caravan,2019,36876,white,2c4rdgeg9kr556908,north carolina,usa
15900,dodge,caravan,2019,34264,charcoal,2c4rdgeg3kr578709,north carolina,usa
25300,dodge,charger,2019,17515,red,2c3cdxhg2kh608892,new mexico,usa
16300,dodge,caravan,2019,27071,silver,2c4rdgeg2kr600103,north carolina,usa
29500,dodge,durango,2019,14656,gray,1c4rdjdgxkc701199,new mexico,usa
14500,dodge,caravan,2019,35652,gray,2c4rdgcg8kr556692,north carolina,usa
15400,dodge,caravan,2019,30055,no_color,2c4rdgcg7kr631205,north carolina,usa
15400,dodge,caravan,2019,43088,charcoal,2c4rdgeg1kr579115,north carolina,usa
15100,dodge,caravan,2019,33641,purple,2c4rdgcg2kr658912,north carolina,usa
15000,dodge,caravan,2019,34797,black,2c4rdgcg1kr659131,north carolina,usa
15500,dodge,caravan,2019,43943,gray,2c4rdgeg8kr529277,north carolina,usa
15000,dodge,caravan,2019,35744,no_color,2c4rdgcg9kr600148,north carolina,usa
15200,dodge,caravan,2019,31542,no_color,2c4rdgcgxkr529381,north carolina,usa
15700,dodge,caravan,2019,26899,white,2c4rdgcg2kr659171,north carolina,usa
16100,dodge,journey,2019,29985,silver,3c4pdcgg5kt717085,north carolina,usa
16300,dodge,journey,2018,37009,silver,3c4pddgg2jt370853,texas,usa
16000,dodge,journey,2019,30731,white,3c4pdcgg6kt716981,north carolina,usa
16900,dodge,journey,2019,30062,silver,3c4pddeg8kt738778,north carolina,usa
17000,dodge,journey,2019,28295,charcoal,3c4pddeg0kt687602,north carolina,usa
17300,dodge,journey,2019,25534,silver,3c4pddeg0kt694646,north carolina,usa
15900,dodge,journey,2019,29716,gray,3c4pdceg1kt680751,north carolina,usa
15700,dodge,journey,2019,34294,silver,3c4pdcgg0kt694119,north carolina,usa
16900,dodge,journey,2019,27643,white,3c4pddeg5kt749804,north carolina,usa
15500,dodge,journey,2019,35516,white,3c4pdceg4kt680601,north carolina,usa
15100,dodge,journey,2019,40674,silver,3c4pdceg0kt680319,north carolina,usa
15500,dodge,journey,2019,32494,white,3c4pdceg0kt681048,north carolina,usa
15400,dodge,journey,2019,35047,red,3c4pdceg2kt716799,north carolina,usa
16500,dodge,journey,2019,32898,silver,3c4pddeg4kt701856,north carolina,usa
42500,dodge,challenger,2015,13740,black,2c3cdzc92fh716195,texas,usa
16600,dodge,journey,2019,23132,charcoal,3c4pdcgg0kt716944,north carolina,usa
15200,dodge,journey,2019,37174,silver,3c4pdcgg8kt717033,north carolina,usa
15800,dodge,journey,2019,34023,charcoal,3c4pdcgg9kt737369,north carolina,usa
16900,dodge,journey,2019,30021,charcoal,3c4pddeg2kt694986,north carolina,usa
11100,dodge,caravan,2017,51469,gray,2c4rdgbg8hr652428,north carolina,usa
15600,dodge,journey,2019,31237,charcoal,3c4pdceg1kt716986,north carolina,usa
16900,dodge,journey,2019,30186,silver,3c4pddeg0kt745899,north carolina,usa
15300,dodge,journey,2019,41956,silver,3c4pdceg5kt680932,north carolina,usa
16600,dodge,journey,2019,30727,black,3c4pddeg8kt701794,north carolina,usa
21800,dodge,durango,2017,38956,black,1c4rdjdg8hc653002,pennsylvania,usa
36500,dodge,charger,2018,22036,white,2c3cdxgj3jh314932,virginia,usa
26300,dodge,durango,2019,26462,red,1c4rdhdg0kc675964,georgia,usa
20900,dodge,challenger,2019,23143,red,2c3cdzag1kh617105,georgia,usa
20100,dodge,challenger,2019,17340,gray,2c3cdzag2kh616402,georgia,usa
26700,dodge,charger,2019,29749,gray,2c3cdxct5kh527020,georgia,usa
23900,dodge,charger,2019,35248,white,2c3cdxhg1kh567414,georgia,usa
14500,dodge,caravan,2018,40417,no_color,2c4rdgeg6jr341288,florida,usa
23000,dodge,durango,2017,30309,gray,1c4rdjag5hc622178,virginia,usa
15000,dodge,journey,2018,42303,red,3c4pddgg1jt387157,north carolina,usa
15000,dodge,journey,2018,35326,white,3c4pddgg5jt387288,north carolina,usa
28500,ford,door,2017,92100,white,1ft7w2bt6heb61418,texas,usa
28000,ford,door,2017,99375,white,1ft7w2bt2hee62669,texas,usa
9000,ford,door,2017,72418,gray,3fa6p0hd4hr370379,texas,usa
28700,ford,doors,2015,29733,ruby red metallic tinted clearcoat,1fatp8ff4f5394347,connecticut,usa
25000,ford,door,2017,119439,white,1ft7w2bt6hec19849,texas,usa
17347,ford,doors,2015,54396,black,1fa6p8th4f5373291,massachusetts,usa
13800,ford,door,2016,91606,white,1ftew1c82gkd45492,texas,usa
25888,ford,doors,2015,2807,black,1fa6p8cf2f5430053,new jersey,usa
8500,ford,fusion,2017,78739,black,3fa6p0luxhr267362,tennessee,usa
21289,ford,doors,2015,71955,gray,1fa6p8cf7f5308496,new york,usa
17999,ford,doors,2015,48472,triple yellow tri-coat,1fa6p8th8f5304703,new jersey,usa
2700,ford,door,2012,98470,blue,1fahp3f29cl226555,texas,usa
30977,ford,doors,2015,28937,competition orange,1fa6p8cf8f5308068,pennsylvania,usa
13799,ford,doors,2015,83693,red,1fa6p8am3f5330934,new jersey,usa
20500,ford,srw,2014,90888,white,1fd7x3a68eeb54072,arizona,usa
8500,ford,drw,2012,216942,white,1fdrf3ht6cea87430,texas,usa
9900,ford,door,2015,205796,white,1ftbf2a6xfeb60033,florida,usa
65500,ford,srw,2019,6500,black,1ft7w2bt0kec44818,indiana,usa
24500,ford,wagon,2018,39943,white,1fbzx2zm1jka44328,florida,usa
32500,ford,explorer,2020,5920,silver,1fmsk8dh2lga15480,missouri,usa
9200,ford,fusion,2018,71478,blue,3fa6p0h75jr243141,pennsylvania,usa
17700,ford,door,2017,119520,silver,1ftew1eg3hkc49103,pennsylvania,usa
18300,ford,fusion,2020,10882,white,3fa6p0d94lr133238,california,usa
43500,ford,srw,2019,29010,gray,1ft7w2bt3kee55737,illinois,usa
15200,ford,door,2016,69003,white,1fdbf2a6xgec32765,pennsylvania,usa
36200,ford,srw,2019,16207,no_color,1ft7w2b63kee65677,illinois,usa
21900,ford,mustang,2018,29748,red,1fatp8uh4j5166362,new jersey,usa
20700,ford,wagon,2019,25582,white,1fbax2cm3kka61610,california,usa
12300,ford,fusion,2019,24520,gray,3fa6p0cd5kr265137,california,usa
4200,ford,door,2016,104383,blue,3fa6p0hd5gr285811,pennsylvania,usa
19500,ford,transit,2019,34164,white,1ftyr2cm1kka61447,california,usa
14300,ford,fusion,2020,6975,silver,3fa6p0d98lr117690,california,usa
13700,ford,van,2016,67150,white,1ftye2yg5gka02732,pennsylvania,usa
13200,ford,door,2015,100820,white,1fm5k8d81fga01930,pennsylvania,usa
6200,ford,door,2014,142286,white,1fmcu9g96euc38537,pennsylvania,usa
6500,ford,door,2015,60015,black,1fa6p0g70f5119774,pennsylvania,usa
1500,ford,door,2013,126381,gray,3fadp4fj7dm130032,pennsylvania,usa
2200,ford,door,2013,128753,black,3fa6p0hr7dr120916,pennsylvania,usa
4200,ford,door,2013,0,no_color,1fadp3j23dl155179,pennsylvania,usa
8700,ford,van,2013,64598,white,1ftse3el2dda91463,pennsylvania,usa
3200,ford,door,2012,111532,black,3fahp0ja9cr334589,pennsylvania,usa
9000,ford,door,2012,149346,black,1ftfw1et2cfc83729,pennsylvania,usa
20000,ford,edge,2018,43567,silver,2fmpk4k99jbb06857,illinois,usa
33000,ford,door,2017,36004,white,1ft7w2b62hed00227,texas,usa
23300,ford,f-150,2019,10935,white,1ftmf1c58kkd07954,south carolina,usa
8750,ford,van,2017,150484,white,1fbax2cm1hka52638,illinois,usa
11975,ford,door,2012,122014,white,1ftfw1et5cfb83382,texas,usa
23600,ford,transit,2019,19363,white,1ftyr1ym8kka42378,south carolina,usa
12000,ford,explorer,2016,42902,black,1fm5k7bh1ggc33135,texas,usa
30900,ford,f-150,2018,401,red,1ftex1ep0jkd02147,indiana,usa
23900,ford,transit,2019,11077,white,1ftyr1zm0kka42485,south carolina,usa
40400,ford,f-150,2018,34100,black,1ftew1eg4jfb55634,indiana,usa
38000,ford,srw,2019,30018,white,1ft7w2bt4ked42668,minnesota,usa
27000,ford,flex,2019,18279,white,2fmhk6c88kba16090,illinois,usa
24000,ford,transit,2019,7373,white,1ftyr1zm2kka54847,south carolina,usa
30000,ford,ranger,2019,2590,gray,1fter4fh7klb13025,wisconsin,usa
16200,ford,fusion,2019,41662,white,3fa6p0ru1kr120930,south carolina,usa
30000,ford,flex,2019,15019,gray,2fmhk6dt4kba19698,wisconsin,usa
23900,ford,transit,2019,9420,white,1ftyr1ym4kka50820,south carolina,usa
13800,ford,taurus,2018,41864,white,1fahp2d80jg104075,missouri,usa
23700,ford,transit,2019,16829,white,1ftyr1ym3kka51084,south carolina,usa
24300,ford,f-150,2018,6290,gray,1ftex1cp1jkf40656,illinois,usa
54900,ford,srw,2019,14393,black,1ft8w3bt7kee15090,nevada,usa
22500,ford,taurus,2018,14599,white,1fahp2j88jg135238,wisconsin,usa
39000,ford,f-150,2018,25839,gray,1ftfw1e53jfd63829,illinois,usa
13900,ford,escape,2018,60715,gray,1fmcu0hdxjuc12967,wisconsin,usa
24700,ford,explorer,2018,23350,red,1fm5k7dh1jgb86970,illinois,usa
20100,ford,transit,2018,62386,white,1ftyr2xm7jkb19070,california,usa
22000,ford,mustang,2018,6248,red,1fa6p8th3j5135439,illinois,usa
38200,ford,mustang,2019,878,green,1fa6p8k02k5503784,florida,usa
24400,ford,transit,2018,49710,white,1ftyr2xm4jka56820,california,usa
35000,ford,mustang,2018,2042,blue,1fa6p8cf9j5131958,illinois,usa
18600,ford,flex,2019,7742,white,2fmhk6d87kba29234,florida,usa
22700,ford,transit,2018,39733,white,1ftyr3xm6jkb03481,california,usa
38000,ford,f-150,2018,33701,black,1ftfw1e51jfa37950,illinois,usa
17000,ford,door,2014,67542,red,1ftmf1ctxefa36472,illinois,usa
17500,ford,escape,2017,35095,gray,1fmcu9jd6huc93491,wisconsin,usa
23200,ford,f-150,2019,8652,white,1ftmf1c50kkd60101,michigan,usa
30700,ford,explorer,2017,51107,red,1fm5k8ht2hgd13448,wisconsin,usa
23500,ford,transit,2019,14987,white,1ftyr1zm1kka42642,michigan,usa
26400,ford,edge,2017,28252,blue,2fmpk4ap7hbc41894,wisconsin,usa
23500,ford,transit,2019,16009,white,1ftyr1zm8kka55050,michigan,usa
38000,ford,door,2017,47866,white,1ftew1eg0hfa43326,wisconsin,usa
23600,ford,transit,2019,11004,white,1ftyr1zm3kka71267,michigan,usa
19300,ford,edge,2017,42895,gray,2fmpk4j9xhbb41421,wisconsin,usa
23200,ford,f-150,2019,9490,white,1ftmf1c58kkd60105,michigan,usa
13800,ford,door,2017,39027,no_color,1fmcu0gd5huc74384,wisconsin,usa
23600,ford,transit,2019,13466,white,1ftyr1ym9kka55673,michigan,usa
23200,ford,f-150,2019,8737,white,1ftmf1c53kkd60111,michigan,usa
40000,ford,door,2017,23960,red,1ftew1eg2hfb38793,wisconsin,usa
23400,ford,f-150,2019,5562,white,1ftmf1c5xkkd39112,michigan,usa
23600,ford,transit,2019,13763,white,1ftyr1zm1kka55052,michigan,usa
23000,ford,f-150,2019,10444,white,1ftmf1c51kkd08329,michigan,usa
25500,ford,door,2017,41696,black,1ftew1ep8hfb07225,wisconsin,usa
23500,ford,transit,2019,15787,white,1ftyr1zm1kka56203,michigan,usa
29900,ford,door,2017,9167,white,1ftew1ef5hkd84963,wisconsin,usa
23200,ford,transit,2019,17541,white,1ftyr1ym0kka55674,michigan,usa
50500,ford,f-150,2017,24686,silver,1ftfw1rg4hfc12326,wisconsin,usa
23400,ford,transit,2019,15210,white,1ftyr1ym7kka55672,michigan,usa
24500,ford,transit,2017,54601,white,1ftyr2cv1hka17899,wisconsin,usa
49000,ford,mustang,2017,2205,black,1fa6p8jz8h5523692,illinois,usa
25400,ford,transit,2017,35691,white,1ftyr2cv3hkb52320,wisconsin,usa
23000,ford,flex,2017,32788,silver,2fmhk6c8xhba10655,illinois,usa
6000,ford,door,2012,180471,gray,1ftfw1ef2ckd08095,minnesota,usa
22400,ford,edge,2016,42925,black,2fmpk4k80gbc01288,wisconsin,usa
22500,ford,edge,2016,37385,black,2fmpk4k82gbc46880,wisconsin,usa
25200,ford,edge,2019,15415,gray,2fmpk4k95kbc23479,virginia,usa
36000,ford,door,2016,20047,white,1ftew1eg5gfc13646,wisconsin,usa
26700,ford,edge,2019,16884,black,2fmpk4k90kbc02488,virginia,usa
30500,ford,door,2016,57936,gray,1ftew1eg9gkd71799,wisconsin,usa
26700,ford,edge,2019,15244,black,2fmpk4k91kbc22474,virginia,usa
25000,ford,edge,2019,19842,gray,2fmpk4k92kbc02945,virginia,usa
35200,ford,door,2016,38830,white,1ftew1ef9gfb09068,wisconsin,usa
30300,ford,f-150,2019,31899,white,1ftew1e54kfb20317,tennessee,usa
25000,ford,door,2016,69305,no_color,1ftfw1ef5gfc20298,illinois,usa
26500,ford,door,2016,46098,red,1ftfw1eg5gkf22898,wisconsin,usa
21600,ford,mustang,2019,29457,gray,1fatp8uh6k5153386,virginia,usa
18800,ford,edge,2016,30765,no_color,2fmpk4j99gbc10713,wisconsin,usa
21500,ford,mustang,2019,29096,red,1fatp8uh3k5162367,virginia,usa
9000,ford,door,2016,40437,no_color,1fadp3f29gl296335,new jersey,usa
16700,ford,cutaway,2015,69004,white,1fdwe4fl3fda32622,wisconsin,usa
16800,ford,cutaway,2015,65179,white,1fdwe4fl2fda28433,wisconsin,usa
15700,ford,cutaway,2015,75862,white,1fdwe4fl1fda28424,wisconsin,usa
16800,ford,cutaway,2015,68319,white,1fdwe4fl3fda32619,wisconsin,usa
19500,ford,door,2015,80354,gray,1fm5k8gt1fgb88036,wisconsin,usa
20500,ford,door,2015,51441,black,1fm5k8f89fga62388,wisconsin,usa
17400,ford,cutaway,2015,70954,white,1fdwe4fl5fda28412,wisconsin,usa
17500,ford,door,2014,92500,red,1ftfx1ef9efc44937,wisconsin,usa
26000,ford,door,2014,66367,silver,1ftfw1et3efb08800,illinois,usa
56700,ford,f-150,2019,13884,white,1ftew1eg0kfa74454,kentucky,usa
5000,ford,door,2013,202565,no_color,1fmcu9gx0duc48476,wisconsin,usa
40200,ford,f-150,2019,26484,no_color,1ftew1e41kkc07168,kentucky,usa
54000,ford,door,2013,703,red,1zvbp8jz3d5271544,illinois,usa
65200,ford,max,2019,18138,white,1fmjk2at0kea08300,kentucky,usa
32500,ford,srw,2017,28007,white,1ft8w3b63hec69791,minnesota,usa
25500,ford,transit,2019,11251,white,1ftyr1zm2kka42617,illinois,usa
63000,ford,srw,2019,11640,no_color,1ft7w2bt7ked44785,illinois,usa
44000,ford,srw,2019,10763,white,1ft7w2bt2ked42670,illinois,usa
70000,ford,drw,2019,9643,no_color,1ft8w3dt3kee48276,illinois,usa
56200,ford,srw,2019,33930,gray,1ft7w2bt6kee88988,kentucky,usa
35000,ford,srw,2019,26451,white,1ft7w2b64kec00217,wisconsin,usa
57700,ford,srw,2019,21101,red,1ft7w2bt6kee59894,kentucky,usa
74000,ford,drw,2019,10536,no_color,1ft8w4dt6ked32656,illinois,usa
60200,ford,srw,2019,31744,white,1ft7w2bt6ked11132,kentucky,usa
60000,ford,srw,2018,18062,black,1ft7w2btxjeb54932,illinois,usa
63000,ford,srw,2018,17942,black,1ft7w2bt3jec31754,illinois,usa
22500,ford,door,2014,43646,black,1ftfw1ef6efa39398,wisconsin,usa
8300,ford,energi,2014,71989,gray,3fa6p0pu0er246171,wisconsin,usa
8300,ford,door,2012,138328,white,1fmhk8d89cga65125,wisconsin,usa
21000,ford,door,2013,95386,brown,1ftfw1et9dke64965,wisconsin,usa
19300,ford,fusion,2019,23740,black,3fa6p0ru2kr260565,mississippi,usa
16400,ford,fusion,2019,36064,gray,3fa6p0cd1kr118278,alabama,usa
27300,ford,f-150,2019,18805,gray,1ftew1c4xkfc10243,mississippi,usa
26400,ford,cab,2012,151035,white,1fduf5gt0ceb55163,wisconsin,usa
35100,ford,mustang,2019,10099,red,1fatp8ff1k5110151,mississippi,usa
41500,ford,f-150,2018,9800,black,1ftew1e56jfa97539,new jersey,usa
34100,ford,mustang,2019,10483,white,1fatp8ff5k5106670,mississippi,usa
28600,ford,f-150,2019,17544,no_color,1ftew1c46kkc52450,california,usa
34100,ford,mustang,2019,10167,red,1fatp8ff0k5119522,mississippi,usa
28700,ford,ranger,2019,11457,gray,1fter4eh5kla17864,california,usa
24700,ford,edge,2019,26590,no_color,2fmpk3k90kbb54470,california,usa
46500,ford,expedition,2019,35346,black,1fmju1kt7kea38431,california,usa
29000,ford,f-150,2019,12953,black,1ftew1c59kkc39782,california,usa
25500,ford,edge,2019,26693,silver,2fmpk3k91kbb62934,california,usa
39500,ford,f-150,2019,25071,yellow,1ftew1e51kkc05297,california,usa
33100,ford,f-150,2019,33538,yellow,1ftew1c54kkc38135,california,usa
30500,ford,f-150,2019,9915,gray,1ftew1e4xkfb37968,california,usa
3600,ford,fiesta,2018,1,silver,3fadp4ej1jm128239,arizona,usa
16800,ford,fusion,2019,9910,red,3fa6p0hdxkr114772,california,usa
24000,ford,f-150,2019,16765,gray,1ftew1cp5kkc11026,texas,usa
58500,ford,expedition,2019,4970,gray,1fmju2at7kea02696,california,usa
55000,ford,door,2017,43964,black,1ft8w3dt8hed50014,texas,usa
28800,ford,f-150,2019,40785,silver,1ftew1e49kkc40340,california,usa
26800,ford,door,2015,108998,white,1ft8w3bt4fec75439,new jersey,usa
36000,ford,max,2018,58576,gray,1fmjk1jt1jea23803,wisconsin,usa
20000,ford,wagon,2018,55475,white,1fbzx2zm6jka97476,wisconsin,usa
46700,ford,drw,2019,35929,black,1ft8w3dt6kef15629,alabama,usa
42800,ford,srw,2019,21669,silver,1ft7w2btxkee45528,alabama,usa
21800,ford,mustang,2018,16079,no_color,1fa6p8th0j5176725,california,usa
18800,ford,mustang,2018,41147,white,1fa6p8th1j5133883,california,usa
18800,ford,flex,2018,45798,black,2fmgk5d88jba13550,california,usa
30200,ford,f-150,2018,21703,red,1ftew1cp2jkd08540,california,usa
27500,ford,explorer,2018,22284,black,1fm5k8d89jgb59845,california,usa
37500,ford,transit,2018,24567,white,1ftbw3xgxjkb24777,california,usa
19100,ford,mustang,2018,30594,silver,1fatp8uh2j5109805,california,usa
17100,ford,flex,2018,52747,white,2fmgk5d81jba01059,california,usa
13500,ford,escape,2018,21592,silver,1fmcu0gd7jud41377,florida,usa
54500,ford,srw,2018,19853,blue,1ft7w2bt8jec80853,california,usa
9000,ford,fiesta,2018,25201,gray,3fadp4ej7jm111509,florida,usa
16400,ford,f-150,2020,10351,black,1ftew1e57lfa24246,pennsylvania,usa
17000,ford,fusion,2020,1117,gray,3fa6p0d98lr194138,pennsylvania,usa
24800,ford,door,2017,37279,gold,1ftew1ep0hfb00592,california,usa
26800,ford,door,2017,30113,red,1ftew1ep9hfc23372,california,usa
19400,ford,door,2017,27570,white,3fa6p0k9xhr201097,california,usa
20000,ford,flex,2017,45188,silver,2fmgk5c83hba04539,california,usa
7000,ford,door,2012,149712,silver,1ftfw1cf5cfa60758,texas,usa
25100,ford,explorer,2017,25030,gold,1fm5k7d84hgd56068,california,usa
2000,ford,door,2013,105743,gray,3fa6p0h70dr346858,oklahoma,usa
18200,ford,fusion,2020,9861,black,3fa6p0k98lr118096,pennsylvania,usa
14200,ford,fusion,2018,1751,red,3fa6p0h76jr175058,illinois,usa
56500,ford,door,2017,30629,red,1ft7w2bt3hec44885,california,usa
2000,ford,door,2016,52883,gray,3fa6p0h7xgr182944,oklahoma,usa
26500,ford,van,2020,122,white,1ftbr1c86lka43630,pennsylvania,usa
34300,ford,srw,2019,28534,white,1ft7w2btxkee87763,florida,usa
43500,ford,f-150,2017,80699,black,1ftfw1rg4hfa86887,california,usa
3500,ford,door,2016,72851,white,1fa6p0hd4g5100361,oklahoma,usa
37200,ford,srw,2019,24078,white,1ft7w2bt9kef54157,florida,usa
12800,ford,door,2017,38639,orange,1fmcu0gd4huc28156,california,usa
15000,ford,door,2013,146807,silver,1ft7w2bt9deb86453,texas,usa
12500,ford,door,2017,31871,silver,1fmcu0gd1hua50769,california,usa
21500,ford,f-150,2017,76876,gray,1ftew1cp1hfa12279,california,usa
17300,ford,fusion,2019,28070,white,3fa6p0cdxkr116450,north carolina,usa
27000,ford,explorer,2017,3189,silver,1fm5k7dh4hga93774,california,usa
31800,ford,el,2017,28359,white,1fmjk1kt6hea45630,florida,usa
13000,ford,door,2017,42890,gray,1fmcu0gd4huc28111,california,usa
31800,ford,el,2017,29328,silver,1fmjk1ktxhea45632,florida,usa
46300,ford,door,2016,47531,black,1ft7w2bt1ged12535,california,usa
6000,ford,door,2015,57345,gray,1fa6p0h72f5106961,missouri,usa
22800,ford,door,2016,67546,silver,1ftew1cg4gke05649,california,usa
45000,ford,expedition,2019,18153,white,1fmju2at2kea46511,pennsylvania,usa
49500,ford,expedition,2019,17689,black,1fmju2at0kea25415,pennsylvania,usa
3000,ford,van,2012,137171,white,nm0ls7bn3ct082251,missouri,usa
20000,ford,door,2015,63445,gray,1ftew1cp9fkd25357,california,usa
25300,ford,edge,2019,26422,black,2fmpk4k98kbc02352,pennsylvania,usa
4000,ford,door,2015,149319,white,1fdrf3g6xfec28306,south carolina,usa
45500,ford,expedition,2019,18767,gray,1fmju2at5kea33705,pennsylvania,usa
